PC1,PC2,Activity
-15.512388976400985,2.285212204017967,LAYING
-15.42411829078511,2.1904048653334893,LAYING
-15.534039973430906,1.9852073608796403,LAYING
-12.557221904966898,-3.8836955833926075,LAYING
16.134298644883422,1.0213818851349588,WALKING
21.59513766834992,8.936313569685876,WALKING
29.204687554592077,12.271509638731375,WALKING
30.516413423040692,10.897307106165837,WALKING
30.69257190178568,10.393092605586848,WALKING
27.558188182182228,7.626232515502384,WALKING
23.735693361841843,5.3341992433017795,WALKING
27.134166157484643,7.814334171791665,WALKING
28.68144966782743,12.661806115066884,WALKING
28.738940476850573,13.33986093734687,WALKING
27.939824529034453,9.855094485522475,WALKING
24.462212371323627,7.300077731805232,WALKING
23.049174344425865,6.511107431486577,WALKING
18.682261845698527,3.39673184241655,WALKING
16.58821210980795,-1.3763869133728681,WALKING
22.20233105166944,4.141015522913261,WALKING
25.670502304546137,5.891479919780074,WALKING
24.911199899725066,8.535289883917835,WALKING
26.361148607260883,10.555910059873002,WALKING
29.558401245392435,10.064376588606187,WALKING
30.023725218555814,12.52088620024592,WALKING
26.279629491332646,8.196533274589012,WALKING
26.643116321284573,7.274960501353927,WALKING
29.893901273657896,11.554066371293906,WALKING
30.71978867755614,13.384201164097016,WALKING
28.46768693740079,13.670498340112607,WALKING
25.41612418895138,7.526900036838991,WALKING
27.180419415463458,6.3129938462075925,WALKING
19.024124940089425,2.1439173083442946,WALKING_DOWNSTAIRS
17.325384323700877,-0.4337163848430885,WALKING_DOWNSTAIRS
19.060004149715116,-0.7593221136052891,WALKING_DOWNSTAIRS
19.838451403698908,0.4859455939521742,WALKING_DOWNSTAIRS
25.711024968895583,1.6526602084021014,WALKING_DOWNSTAIRS
29.249980381861917,3.7486312632190106,WALKING_DOWNSTAIRS
26.662103780714993,4.764824532464921,WALKING_DOWNSTAIRS
24.37387198162171,3.9645991334072184,WALKING_DOWNSTAIRS
18.88765687816754,0.13324139812559302,WALKING_DOWNSTAIRS
20.955776105038684,3.936653912622452,WALKING_DOWNSTAIRS
26.273747898332957,1.427569341552708,WALKING_DOWNSTAIRS
27.52496335351975,4.09604539412263,WALKING_DOWNSTAIRS
22.92801133888015,0.5451364617320371,WALKING_DOWNSTAIRS
25.54944581034782,3.0017319286134874,WALKING_DOWNSTAIRS
20.327406385131454,4.024305386527922,WALKING_DOWNSTAIRS
19.7325050700194,0.12919819071849362,WALKING_DOWNSTAIRS
21.316570775327843,-0.3377392884222934,WALKING_DOWNSTAIRS
28.117828957473918,1.4268456703230512,WALKING_DOWNSTAIRS
31.397646128676712,6.2324317014347965,WALKING_DOWNSTAIRS
27.56390924236929,4.852830803218436,WALKING_DOWNSTAIRS
26.231227933320557,5.886895047916468,WALKING_DOWNSTAIRS
23.03454467054148,6.775668581805614,WALKING_DOWNSTAIRS
11.48039806316599,-7.949496453804373,WALKING_UPSTAIRS
9.697962783049753,-5.556651940180476,WALKING_UPSTAIRS
8.312067206908475,-5.556522865673297,WALKING_UPSTAIRS
9.185254799191302,-6.549594316997528,WALKING_UPSTAIRS
8.231009743779895,-6.755799142659466,WALKING_UPSTAIRS
9.254631064134676,-10.068311968889523,WALKING_UPSTAIRS
11.567383856408796,-8.350670480332731,WALKING_UPSTAIRS
8.305633701262385,-4.574588652369754,WALKING_UPSTAIRS
7.1697301666683915,-4.91279003219367,WALKING_UPSTAIRS
12.128929818307757,-5.0923184469759155,WALKING_UPSTAIRS
12.198518983405785,-3.8793143676295214,WALKING_UPSTAIRS
12.900078073591132,-6.4742538274799575,WALKING_UPSTAIRS
10.624095323490172,-7.74760269313192,WALKING_UPSTAIRS
8.238410042620927,-7.6255718964627945,WALKING_UPSTAIRS
7.386804201791581,-8.32444221025653,WALKING_UPSTAIRS
9.245679350327762,-3.2497531386026406,WALKING_UPSTAIRS
8.486383666274637,-2.962084065614188,WALKING_UPSTAIRS
12.609902327601018,-6.196104349107205,WALKING_UPSTAIRS
13.80637113971554,-4.906441888043794,WALKING_UPSTAIRS
11.322324857259996,-6.022309427981972,WALKING_UPSTAIRS
9.735356299672834,-5.182836777868137,WALKING_UPSTAIRS
8.594581517476069,-7.012078766914665,WALKING_UPSTAIRS
9.116417406672541,-7.721309124927803,WALKING_UPSTAIRS
9.146323961103482,-6.200415057693864,WALKING_UPSTAIRS
6.995863392951506,-6.045947665388308,WALKING_UPSTAIRS
-8.754047729989173,-1.9596599883484687,STANDING
-12.101589659435724,1.7015752216913247,STANDING
-12.864602669270068,1.3890466870730964,STANDING
-13.049093874028248,-3.7879222636362586,STANDING
-13.79015850503006,-1.659595238380912,STANDING
-15.136861279054038,-0.40569636373498075,STANDING
-15.27268010582213,1.6986780033191622,STANDING
-15.439168652705362,3.043396222615222,STANDING
-15.529066361219826,4.592350227647578,STANDING
-15.339444589932036,4.071715770390394,STANDING
-15.405252701929298,2.8356896451721254,STANDING
-15.743524109010846,4.448803970550419,STANDING
-15.46167323804288,4.574072744560257,STANDING
-11.179626514026538,-8.315020668133043,STANDING
-14.970089863984478,-0.8104395197402907,STANDING
-15.378484330391446,3.1578962888061697,STANDING
-15.308428243745718,3.548680041998382,STANDING
-15.095306586871407,4.771875320644487,STANDING
-15.237989227499288,5.225437671011364,STANDING
-15.376484295192464,3.7148461134991377,STANDING
-15.183214836969654,5.150214580874835,STANDING
-15.324990526593098,5.150259503643691,STANDING
-5.438729698722691,-13.130438088094483,SITTING
-12.149053176007094,-9.17893455044199,SITTING
-13.082328620512945,-3.967244909419531,SITTING
-13.674808308001895,-0.8270073501435118,SITTING
-13.829769999482076,-0.9882403126028876,SITTING
-16.062919213472203,3.921700380620083,SITTING
-16.02818426168897,4.813268355896444,SITTING
-15.961592968809079,4.678334830417214,SITTING
-11.265245993308573,-8.546463976710054,SITTING
-12.901917279041351,-6.1370297535433,SITTING
-14.47495167374321,-1.672391962930031,SITTING
-15.203475360544914,0.4760413818933108,SITTING
-15.166448646378356,0.8075218507415123,SITTING
-15.556443136361022,3.2063070153174063,SITTING
-15.228253990446118,3.2211909739612894,SITTING
-15.482105876243654,3.335063324944273,SITTING
-15.591295969459427,4.788016846800949,SITTING
-15.30709406201808,4.665474598771839,SITTING
-15.385266834069009,2.437706405069919,SITTING
-15.748226796174126,3.467383362525698,SITTING
-15.857833002916074,4.409750038744342,SITTING
-15.72216959634031,4.17091977339145,SITTING
-13.27479794328644,-6.185258633929938,LAYING
-14.620929201711903,-2.637099122555174,LAYING
-15.384604094255362,-0.15574482210027554,LAYING
-16.198222504376197,5.207664608063452,LAYING
-16.384931191921517,5.22949962477793,LAYING
-16.335533145441637,4.733535918893114,LAYING
-16.89687569816342,6.831832189526681,LAYING
-16.684517163591682,8.364970479420467,LAYING
-16.663437713874476,8.473055175250979,LAYING
-16.74092918750778,8.137354020508932,LAYING
-16.95726386782875,7.613733541554345,LAYING
-16.741179791393677,6.417611522614649,LAYING
-16.49547393655519,7.06795786196675,LAYING
-12.839195812605865,-0.3985832423302824,LAYING
-15.18971816881154,0.27377328443307014,LAYING
-15.84861727433962,2.4460085261730997,LAYING
-16.24784577750283,5.317725044825939,LAYING
-16.554538799741408,7.948061063062212,LAYING
-16.73138241052608,8.11592315758637,LAYING
-16.651971569038455,9.58233518046398,LAYING
-16.386391551225337,7.093106654608194,LAYING
-16.300148012977413,6.059040202089855,LAYING
-16.79984348789327,7.842434460518474,LAYING
-16.826879750684462,6.42477838248412,LAYING
-17.249085353413864,8.790578511637246,LAYING
17.471463740615434,-2.4628466249511787,WALKING
20.840281905618934,-0.40539798328281995,WALKING
22.91557906642404,4.184396519673967,WALKING
18.737410725139164,2.3538433231339946,WALKING
18.51699251969592,-0.7696631217160189,WALKING
17.690960775301914,-2.4971801185910936,WALKING
17.75965152707815,-1.402277749441485,WALKING
21.300561473459386,1.6268219163908615,WALKING
21.42367312509343,1.2774739825745451,WALKING
20.57352090580857,-0.12360617015703876,WALKING
22.485012400216537,0.14259012003383756,WALKING
21.830302519585025,1.173634276562357,WALKING
20.60554642206997,1.7935697589589408,WALKING
18.04684832847939,-5.568194158114053,WALKING
20.689660067497893,-3.1632901001598324,WALKING
21.217790812814524,-0.4662137559573353,WALKING
18.957113118111348,-0.9899483107192228,WALKING
18.33031982069738,-2.7442021214256034,WALKING
20.341674165979725,-1.7714582014570173,WALKING
21.09284548862786,0.8828402364090789,WALKING
19.719856308176123,-0.9545796175571353,WALKING
19.592472505564494,-0.9858439183538834,WALKING
19.134942203022906,-0.818613495543996,WALKING
19.570904359818158,-6.324176151449554,WALKING
27.13681398177424,1.9858645737538678,WALKING_DOWNSTAIRS
25.653661269286804,1.9621145550228738,WALKING_DOWNSTAIRS
29.901810554306447,2.888564605879814,WALKING_DOWNSTAIRS
30.27307072611,3.5651520901207556,WALKING_DOWNSTAIRS
29.06069046081768,2.7139649190999124,WALKING_DOWNSTAIRS
30.45789598691445,4.2174944971353705,WALKING_DOWNSTAIRS
24.57963969881393,3.5429485403757637,WALKING_DOWNSTAIRS
44.14411710764754,18.616642417043863,WALKING_DOWNSTAIRS
52.40644719853336,23.31304367550509,WALKING_DOWNSTAIRS
45.169754274795544,17.397516488293803,WALKING_DOWNSTAIRS
34.253749447435844,5.693415151085383,WALKING_DOWNSTAIRS
40.66267974737884,11.284717827026018,WALKING_DOWNSTAIRS
37.0296115823701,13.547238243473076,WALKING_DOWNSTAIRS
35.148773174792495,13.378361332299267,WALKING_DOWNSTAIRS
34.14852802536219,12.308362539460415,WALKING_DOWNSTAIRS
32.12727149017225,8.596808427961136,WALKING_DOWNSTAIRS
45.692467261448485,20.58277161995145,WALKING_DOWNSTAIRS
44.92395267817724,19.579915033463898,WALKING_DOWNSTAIRS
31.17265610464491,9.824243074130223,WALKING_DOWNSTAIRS
29.551193920984247,7.899120912705559,WALKING_DOWNSTAIRS
20.38677717944806,-4.389015526724346,WALKING_UPSTAIRS
19.16736681835844,-3.763983271450551,WALKING_UPSTAIRS
19.391513082433672,-2.364759786188841,WALKING_UPSTAIRS
20.38110625563705,-1.1930981870031068,WALKING_UPSTAIRS
22.983671856185545,-0.9919636811738874,WALKING_UPSTAIRS
24.00246416376923,-1.7758416420935257,WALKING_UPSTAIRS
18.39715692580182,-5.156260862330563,WALKING_UPSTAIRS
23.75879620909349,-4.611034633146265,WALKING_UPSTAIRS
22.539356357062346,-4.29905420771276,WALKING_UPSTAIRS
21.718452090465846,-2.9029249920872817,WALKING_UPSTAIRS
21.283117806292655,-2.800713869468737,WALKING_UPSTAIRS
22.38264947108508,-1.8620705542907288,WALKING_UPSTAIRS
23.80562191991085,-2.9808025735536625,WALKING_UPSTAIRS
21.537681869643627,0.08977716574265607,WALKING_UPSTAIRS
24.58971777537061,-3.399666383612943,WALKING_UPSTAIRS
24.491734602401717,-2.312368223239474,WALKING_UPSTAIRS
24.6388026523175,-1.5791587929490163,WALKING_UPSTAIRS
26.196208649311387,0.14172966180224858,WALKING_UPSTAIRS
28.707722654245813,1.491108090527638,WALKING_UPSTAIRS
28.73675553028689,0.2549336121532666,WALKING_UPSTAIRS
22.664553721804033,-1.5024121998591298,WALKING_UPSTAIRS
-6.958000863272297,-6.559961892119388,STANDING
-11.837220317741684,-7.470747465338604,STANDING
-13.225085151334097,-5.947741787171023,STANDING
-14.518410253716503,-0.8639266794394355,STANDING
-15.538965826901844,4.492816110159855,STANDING
-16.129454661220976,5.914633784779848,STANDING
-16.064005908713263,7.894460870051046,STANDING
-15.98750376185266,6.015808406912077,STANDING
-16.24646225705229,4.627952308966101,STANDING
-16.015026385207065,4.518002745889109,STANDING
-16.111327744630437,5.8887313082088975,STANDING
-15.793111778550665,5.433467030798606,STANDING
-15.80960403544239,5.712775788282016,STANDING
-15.960138708824541,6.80840884164345,STANDING
-15.936749809023208,5.611051092250544,STANDING
-16.238728232196063,6.649775365416362,STANDING
-0.8035899866525691,-15.64673828934311,STANDING
-12.660945998207369,-6.580477890550185,STANDING
-14.09916237561989,-3.5212589014935514,STANDING
-14.079696503194196,-1.3440102245582488,STANDING
-13.708088188023915,-1.182836983182891,STANDING
-14.02724117976441,-0.47891203838638063,STANDING
-14.834473505533262,2.6105563066076725,STANDING
-15.197981616169653,3.4809609846647316,STANDING
-12.957877844610907,-2.2754395347801326,STANDING
-12.390168910013719,-4.228967855638046,STANDING
-12.688750980347034,-4.214190075202877,STANDING
-12.46602899532099,-4.66350010438054,STANDING
-13.01539033588036,-2.1740206139074894,STANDING
-15.704945943692405,5.474815619349774,STANDING
-15.626753276033824,9.932434973335836,STANDING
-14.977118828324153,9.33183632306982,STANDING
-7.448374518210334,-12.641434866097645,SITTING
-14.79627770646641,-4.85325640026952,SITTING
-15.567923395557123,0.22754145589466607,SITTING
-15.993134159712433,3.0512277032342467,SITTING
-16.108757862108135,4.332950573736166,SITTING
-16.13200657974119,2.8904437942518757,SITTING
-16.506129249571057,4.18464425311688,SITTING
-16.17931612828333,5.011134037849238,SITTING
-16.127528718182006,5.637656778937481,SITTING
-16.79578685605369,8.9622086206741,SITTING
-15.24776369570096,6.745510675243277,SITTING
-11.185673751161557,-6.191704800515355,SITTING
-12.767631035243715,-5.246136440123117,SITTING
-13.828167992487128,-3.134092690279961,SITTING
-14.92486862782278,-0.19260099348641443,SITTING
-15.50283824972621,3.0924068728919525,SITTING
-15.113422425456786,2.4607354149768113,SITTING
-15.054521557915637,0.1470910673060354,SITTING
-14.806877802339066,1.5048404413132,SITTING
-15.328893284647611,2.319828630041158,SITTING
-13.509926498383118,-0.8546501120020171,SITTING
-12.492162971137374,-0.1547026180996234,SITTING
-10.030529267649289,-0.028150498609261863,SITTING
-10.462837886625607,0.36572284783416487,SITTING
-3.432518927587146,-8.81607319608499,LAYING
-12.101177375493574,-7.033592176920978,LAYING
-8.645137908221727,-1.1633026036854646,LAYING
-8.775472880775874,2.1029026065785534,LAYING
-11.57428698083268,5.4264523296126175,LAYING
-11.970021368458903,2.7057646230351997,LAYING
-11.226037930626381,0.2993904284733545,LAYING
-11.485665839796734,0.9732669599700743,LAYING
-13.784937923447574,3.8676939875991376,LAYING
-15.147507610618536,-2.0783904435003233,LAYING
-15.08405161814483,-4.142603336741411,LAYING
-15.005463023741921,-3.211377693967986,LAYING
-14.90689578629917,-3.768743758869026,LAYING
3.882976572277684,-11.58043299914968,LAYING
-8.583628676042073,-9.738467807807675,LAYING
-11.988345127269666,-6.696864456382093,LAYING
-14.092577688829582,-4.284304807676929,LAYING
-15.076299039518398,-0.08137885605386977,LAYING
-14.855132396873799,-1.7894898151763448,LAYING
-14.992323125693012,-0.6828697193523676,LAYING
-15.161371156359436,0.2711313586015267,LAYING
-14.673283931415162,-2.30381833802674,LAYING
-15.096678918733087,-0.10867625746503859,LAYING
-14.78304257182827,-2.3567516281398193,LAYING
-15.011492645892407,-1.9295024241465966,LAYING
-15.382114642861836,-0.9772488464163063,LAYING
-15.207632960360398,-0.8533851275886644,LAYING
-15.033220499125218,-1.5054903783863078,LAYING
-14.790942863755056,-3.2306095095366656,LAYING
22.831633146607842,-0.6760183111423774,WALKING
27.914068437033865,1.9573326421696442,WALKING
31.380548443344175,5.623448680474913,WALKING
29.66957300231838,5.695564287267066,WALKING
28.107898199982227,4.385861984295389,WALKING
26.088402164271358,0.627549875839987,WALKING
26.097925363639376,-0.14364875505345828,WALKING
28.909370197030213,2.812015058188406,WALKING
26.392689631552166,0.669796296312154,WALKING
26.545674107204967,2.42399478739106,WALKING
22.15906689658931,0.1408242579422889,WALKING
19.701703791794973,-2.0990077617286254,WALKING
21.654720278574416,-2.889790841137195,WALKING
25.872963260326227,-0.4409998877189061,WALKING
25.443269260953436,1.2351873459876124,WALKING
23.463025466645608,0.219148343794949,WALKING
23.0442600833473,0.14296420759897902,WALKING
24.50412862236792,0.9382072258362418,WALKING
30.85465059014687,4.9300469808014205,WALKING
30.78003985801394,5.1742470050944,WALKING
29.500942597297552,4.940901553175372,WALKING
25.42861389626746,0.7217210700277611,WALKING
21.993830443152277,0.7209310087623535,WALKING
19.700428036480755,-1.6510014262440755,WALKING
38.255692196793696,13.403047133938943,WALKING_DOWNSTAIRS
45.07431059222594,14.729582716943877,WALKING_DOWNSTAIRS
49.189553233660845,17.675092824318686,WALKING_DOWNSTAIRS
43.05012996955296,12.300006264652316,WALKING_DOWNSTAIRS
45.05647417642987,15.565760604437198,WALKING_DOWNSTAIRS
37.7191494134003,15.793165998112714,WALKING_DOWNSTAIRS
32.83237022304134,9.501995827914747,WALKING_DOWNSTAIRS
29.83606486260353,5.616186783145988,WALKING_DOWNSTAIRS
36.06394825899935,12.795901500496276,WALKING_DOWNSTAIRS
35.62018770242084,14.520568948265817,WALKING_DOWNSTAIRS
33.49813398450686,9.195804826496467,WALKING_DOWNSTAIRS
33.55003203611291,12.987238221362091,WALKING_DOWNSTAIRS
34.37959622015488,12.283498945924444,WALKING_DOWNSTAIRS
36.32853287719587,13.313818298558983,WALKING_DOWNSTAIRS
36.49436799273527,11.064959122967064,WALKING_DOWNSTAIRS
41.219378629260554,12.149783477140575,WALKING_DOWNSTAIRS
39.5004382842468,8.7860426113562,WALKING_DOWNSTAIRS
29.81650241799787,8.069640015248432,WALKING_DOWNSTAIRS
18.942875140958186,-5.707959976720685,WALKING_UPSTAIRS
21.86048626646003,-3.085336171106342,WALKING_UPSTAIRS
24.270289732326642,-1.0530827338219084,WALKING_UPSTAIRS
26.792931289164965,-1.901008100652924,WALKING_UPSTAIRS
22.347908864119628,-2.9720980129109806,WALKING_UPSTAIRS
19.457770582672783,-4.970910212911312,WALKING_UPSTAIRS
19.168938457789373,-2.0575562608535205,WALKING_UPSTAIRS
19.077552869058447,-1.6565023434394506,WALKING_UPSTAIRS
27.248159181213584,-1.4539230503794116,WALKING_UPSTAIRS
31.3443223015787,4.1107669232576285,WALKING_UPSTAIRS
27.86158390797836,-0.7256816907328462,WALKING_UPSTAIRS
26.599999473087124,-3.4545118923644678,WALKING_UPSTAIRS
28.2271036547611,1.003616638594284,WALKING_UPSTAIRS
32.28166049738237,4.2236069639226885,WALKING_UPSTAIRS
25.789145133082993,-1.5642439706383753,WALKING_UPSTAIRS
22.732065506514076,-5.3525834794816936,WALKING_UPSTAIRS
22.542791071621433,-7.083736846793787,WALKING_UPSTAIRS
23.6013336961929,-2.77499664258546,WALKING_UPSTAIRS
24.797664988813708,-1.6657639781624045,WALKING_UPSTAIRS
24.18195475149263,-3.883192547819252,WALKING_UPSTAIRS
-14.901884498645602,7.03986548443165,STANDING
-15.171219559936112,1.9132796221262034,STANDING
-15.471848052521473,2.716215631821642,STANDING
-14.662852211427305,-0.05553492334159036,STANDING
-14.576913224982517,-0.6741504264821351,STANDING
-14.752499929684792,-1.1057504630629733,STANDING
-14.760861714771833,-1.0840074479440438,STANDING
-15.415028452587727,1.9185359782955083,STANDING
-16.100863737974308,6.201262169374803,STANDING
-15.983081052044552,5.284633425030858,STANDING
-15.423857188071835,4.190279211514062,STANDING
-11.79136532034267,-5.542410677760612,STANDING
-15.490891560172914,2.927222269009074,STANDING
-15.765253931944502,5.00154973850378,STANDING
-15.893683818504035,7.807044609267551,STANDING
-15.658723798439489,6.696283969335978,STANDING
-15.844163504521637,6.584943644625031,STANDING
-15.697118605972022,4.6354397885771235,STANDING
-15.919813000477028,4.168093367575631,STANDING
-16.20319935618314,5.78035724812553,STANDING
-14.865093503625946,2.5887978964784772,STANDING
-9.268113944854704,-10.309786669415852,SITTING
-14.870181741372825,-3.294360617596807,SITTING
-15.381034655985381,1.5221110273354022,SITTING
-14.527410234833015,3.958547871623134,SITTING
-14.13131080737882,4.66603143272284,SITTING
-14.770575696274832,4.740285411601213,SITTING
-15.719892500236988,4.9487701803372035,SITTING
-16.19595942543367,7.00666656060581,SITTING
-16.590707227244422,9.54913497512537,SITTING
-16.53860713965441,8.858394947652737,SITTING
-17.273482698170902,11.187359660084246,SITTING
-15.950525594127543,5.200040423599399,SITTING
-15.276137793337254,3.6574693943669536,SITTING
-15.055491921263243,3.2711458894085537,SITTING
-8.891627065428416,-9.986129240781572,SITTING
-12.489667766624715,-6.971892106515979,SITTING
-14.204914676005489,-2.0507237471291795,SITTING
-15.700058598567322,3.185750040932202,SITTING
-15.363293175211986,3.7373432963828797,SITTING
-15.63347106430643,3.4984438702930047,SITTING
-15.778947496151645,5.630503486815768,SITTING
-15.635661191617364,3.5918008849253544,SITTING
-15.4652533496281,3.556990433844766,SITTING
-15.58172120033622,4.4216012700606635,SITTING
-16.062554922422795,5.845196779719983,SITTING
-14.579395393780942,1.1581495591127433,SITTING
-9.249602914790955,-9.526130471211253,LAYING
-14.218026144630231,-3.262904066815514,LAYING
-15.610467575106389,1.7041007549633191,LAYING
-16.23503876128869,3.4294219177759313,LAYING
-15.63970941680137,4.106367957988081,LAYING
-14.939399247187483,5.153130601150756,LAYING
-15.526237931821138,6.841265401259734,LAYING
-16.814959233565265,9.481733007382086,LAYING
-16.42967083688498,8.68405468136163,LAYING
-16.57027927813983,8.132747932731426,LAYING
-16.355357326051863,8.983701314640664,LAYING
-16.206212047217708,8.333572492908463,LAYING
-16.10610374024608,6.928989284341385,LAYING
-16.325208554099397,8.915202113440051,LAYING
-13.542717398085767,-1.4071820573039944,LAYING
-14.738280985472832,0.018001398061418563,LAYING
-15.249546479925371,2.548105979978057,LAYING
-16.539606844296443,6.694617530010568,LAYING
-17.095208650828415,7.031475077046955,LAYING
-16.61735778072807,8.756156496286533,LAYING
-16.763907213407453,9.780391149216104,LAYING
-16.95613276530823,8.67984711550416,LAYING
-16.731231809293536,8.805092177364747,LAYING
-16.743669618840116,8.90030818539503,LAYING
-16.18992328577189,8.570770182738027,LAYING
-15.874837355097824,7.8343429147190164,LAYING
-16.45785056163211,9.030341911903085,LAYING
-16.857633378141948,9.74262723967939,LAYING
-16.73792869294395,8.248941415443024,LAYING
-11.288733543228574,-0.02639996801018638,LAYING
7.457844392593856,-5.26479070229019,WALKING
8.39622644194567,-2.2013662865576267,WALKING
9.682726187533227,1.0959002152545545,WALKING
8.57734908835585,-0.6692805982729833,WALKING
7.525358279749338,-4.092587986715132,WALKING
6.1480115491564655,-5.950828677224884,WALKING
5.018068888129369,-5.245508269892487,WALKING
4.8510275498371955,-4.061767693104588,WALKING
5.194567941517294,-4.260280003363765,WALKING
4.137600515989626,-4.597962185595881,WALKING
3.2342320012599304,-5.784728578567049,WALKING
3.7164080748041477,-6.193672133688079,WALKING
4.33643001463334,-2.9255743036313198,WALKING
4.320747236314503,-3.1517702123368476,WALKING
4.874332108190685,-2.5851194310245784,WALKING
4.67509232063689,-2.754288731600468,WALKING
5.818312373766004,-6.9693683523851275,WALKING
5.60378801964265,-5.647236043139597,WALKING
7.514881379369327,-3.6111935637830164,WALKING
6.603815771052081,-2.4949725149211304,WALKING
5.457339921730334,-3.551637903004721,WALKING
5.6599991914313215,-3.6126706196920932,WALKING
5.062331437111939,-5.648907633432374,WALKING
4.495630832103394,-4.285909377410702,WALKING
4.906170697478446,-2.62641543296463,WALKING
7.559824273510569,-5.754180924192721,WALKING
4.6862957322460925,-4.277542207209902,WALKING
4.709370620271082,-5.005196109253881,WALKING
5.356172135582619,-4.313871211785013,WALKING
15.248850345331165,-4.457757542449515,WALKING_DOWNSTAIRS
13.667381980207914,-4.708478242727595,WALKING_DOWNSTAIRS
15.923256220000308,-7.124030205395702,WALKING_DOWNSTAIRS
17.664881812269055,-5.973849023982622,WALKING_DOWNSTAIRS
17.613596184349564,-5.052476197078935,WALKING_DOWNSTAIRS
19.41621174948867,-3.483171441133568,WALKING_DOWNSTAIRS
16.380883141666747,-2.6010605993669054,WALKING_DOWNSTAIRS
19.500068920672337,-4.5089516015440445,WALKING_DOWNSTAIRS
20.332756855211017,-1.8406375569009121,WALKING_DOWNSTAIRS
21.546448646101254,-2.8633407714869374,WALKING_DOWNSTAIRS
20.564304024928067,-4.846446480886296,WALKING_DOWNSTAIRS
18.905209682140793,-3.521083036927963,WALKING_DOWNSTAIRS
18.345787258947773,-4.6858344610978255,WALKING_DOWNSTAIRS
13.39310747053448,-5.747454677292496,WALKING_DOWNSTAIRS
14.672243629460876,-1.2704391513240139,WALKING_DOWNSTAIRS
12.580181274699491,-3.372760207006146,WALKING_DOWNSTAIRS
15.484663241795682,-5.181791829347765,WALKING_DOWNSTAIRS
18.17852393259457,-6.335751355053434,WALKING_DOWNSTAIRS
18.638618325860733,-3.9060417965835468,WALKING_DOWNSTAIRS
19.222282245192886,-3.2100361094307774,WALKING_DOWNSTAIRS
16.7495180725525,-3.896519742363637,WALKING_DOWNSTAIRS
21.45266967032715,-4.887116017454094,WALKING_DOWNSTAIRS
7.730372031815111,-14.081019185702832,WALKING_UPSTAIRS
5.916670790838205,-12.133586021422603,WALKING_UPSTAIRS
5.178637708219281,-10.175079003174618,WALKING_UPSTAIRS
6.660092187630921,-8.738958998957626,WALKING_UPSTAIRS
10.239497815110028,-7.721501785147774,WALKING_UPSTAIRS
8.821160744819109,-10.457166317430458,WALKING_UPSTAIRS
8.69300688907858,-10.653688719501863,WALKING_UPSTAIRS
8.078344510001864,-9.972877436733754,WALKING_UPSTAIRS
5.806672993281632,-9.320609153311352,WALKING_UPSTAIRS
6.2856346481918655,-10.083062161605245,WALKING_UPSTAIRS
6.986218639965905,-10.512079152036108,WALKING_UPSTAIRS
5.436287052436437,-12.369507031108542,WALKING_UPSTAIRS
4.908481805531693,-12.305656967737153,WALKING_UPSTAIRS
5.98429844738722,-11.86606893771244,WALKING_UPSTAIRS
7.681734733626082,-12.080271157132909,WALKING_UPSTAIRS
6.429364493246522,-9.816036040443157,WALKING_UPSTAIRS
5.062484172936528,-8.773936045423426,WALKING_UPSTAIRS
8.950172641788924,-12.216684241901605,WALKING_UPSTAIRS
7.298798971454115,-10.039986913828265,WALKING_UPSTAIRS
7.006326688725311,-10.762435990875783,WALKING_UPSTAIRS
7.969580217111231,-6.781984251741393,WALKING_UPSTAIRS
8.843786259053978,-6.961099707610555,WALKING_UPSTAIRS
6.712676229510676,-12.176539859995845,WALKING_UPSTAIRS
6.959123803515769,-12.95655966346217,WALKING_UPSTAIRS
7.127077645483877,-11.865487849423953,WALKING_UPSTAIRS
5.689242411676668,-11.061036422167327,WALKING_UPSTAIRS
-15.017731503274032,0.20698289317937915,STANDING
-14.76131692621953,-0.8689271665894931,STANDING
-15.053025367110521,3.766756123804878,STANDING
-15.180398744157607,6.037650016842779,STANDING
-14.868426710256909,4.2073745767816355,STANDING
-15.225869245262352,5.958169387671124,STANDING
-15.146612912697183,7.691028901751518,STANDING
-15.138608196051788,8.109256242822054,STANDING
-15.093845037656564,9.21065830642671,STANDING
-15.380256351102787,9.236887875435,STANDING
-15.022620654782937,7.006941272642904,STANDING
-14.831359676687807,5.935310161085161,STANDING
-15.285526652311948,8.620699429557883,STANDING
-14.578594410939814,5.713339418363416,STANDING
-11.883201813400634,-5.684619294747861,STANDING
-15.37863791162343,0.4330673040157028,STANDING
-14.629610034016496,1.306207930927478,STANDING
-14.871677696475503,2.4087418529281086,STANDING
-14.975019457433572,4.161285960450586,STANDING
-15.155275558270441,5.959107850912096,STANDING
-15.591646987209927,6.141705959479453,STANDING
-15.598669803585796,5.010052830409252,STANDING
-14.882759875916461,4.248450250102607,STANDING
-14.973087230878676,4.994192074305463,STANDING
-15.396997955312703,4.771592918765354,STANDING
-13.05772022840692,0.02434924612875491,STANDING
-12.534565769366397,-6.091378772103929,SITTING
-14.0609180260738,-3.949532857901798,SITTING
-15.577177774088543,1.2784838166264558,SITTING
-15.434910349980115,4.185436523364612,SITTING
-16.279010216593935,8.17643169960601,SITTING
-12.28048614025611,3.5439589537517824,SITTING
-12.196138971061703,2.8269068626783698,SITTING
-14.170954967524471,4.435844944602868,SITTING
-14.32921274714976,4.060763775241985,SITTING
